OrderID,CustomerID,EmployeeID,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderDate,ProductID,UnitPrice,Quantity,Discount,_Sales
10565,MEREP,8,24-11-2023,03-11-2023,2,7.15,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,27-10-2023,24,4.5,25,0.100000001,112.5
10543,LILAS,8,03-11-2023,08-10-2023,2,48.17,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,06-10-2023,12,38,30,0.150000006,1140
10543,LILAS,8,03-11-2023,08-10-2023,2,48.17,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,06-10-2023,23,9,70,0.150000006,630
10516,HUNGO,2,07-10-2023,16-09-2023,3,62.78,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,09-09-2023,18,62.5,25,0.100000001,1562.5
10516,HUNGO,2,07-10-2023,16-09-2023,3,62.78,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,09-09-2023,41,9.65,80,0.100000001,772
10492,BOTTM,3,14-09-2023,27-08-2023,1,62.89,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,17-08-2023,42,11.2,20,0.050000001,224
10492,BOTTM,3,14-09-2023,27-08-2023,1,62.89,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,17-08-2023,25,11.2,60,0.050000001,672
10485,LINOD,4,24-08-2023,16-08-2023,2,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,10-08-2023,70,12,60,0.100000001,720
10485,LINOD,4,24-08-2023,16-08-2023,2,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,10-08-2023,55,19.2,30,0.100000001,576
10485,LINOD,4,24-08-2023,16-08-2023,2,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,10-08-2023,3,8,20,0.100000001,160
10485,LINOD,4,24-08-2023,16-08-2023,2,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,10-08-2023,2,15.2,20,0.100000001,304
10476,HILAA,8,30-08-2023,09-08-2023,3,4.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,02-08-2023,55,19.2,2,0.050000001,38.4
10461,LILAS,1,13-08-2023,21-07-2023,3,148.61,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,16-07-2023,55,19.2,60,0.25,1152
10461,LILAS,1,13-08-2023,21-07-2023,3,148.61,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,16-07-2023,30,20.7,28,0.25,579.6
10461,LILAS,1,13-08-2023,21-07-2023,3,148.61,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,16-07-2023,21,8,40,0.25,320
10453,AROUT,1,06-08-2023,14-07-2023,2,25.36,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,09-07-2023,48,10.2,15,0.100000001,153
10453,AROUT,1,06-08-2023,14-07-2023,2,25.36,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,09-07-2023,70,12,25,0.100000001,300
10431,BOTTM,4,01-07-2023,25-06-2023,2,44.17,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,17-06-2023,47,7.6,30,0.25,228
10431,BOTTM,4,01-07-2023,25-06-2023,2,44.17,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,17-06-2023,17,31.2,50,0.25,1560
10431,BOTTM,4,01-07-2023,25-06-2023,2,44.17,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,17-06-2023,40,14.7,50,0.25,735
10429,HUNGO,3,28-07-2023,25-06-2023,2,56.63,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,16-06-2023,63,35.1,35,0.25,1228.5
10424,MEREP,7,08-07-2023,14-06-2023,2,370.61,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,10-06-2023,38,210.8,49,0.200000003,10329.2
10424,MEREP,7,08-07-2023,14-06-2023,2,370.61,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,10-06-2023,35,14.4,60,0.200000003,864
10424,MEREP,7,08-07-2023,14-06-2023,2,370.61,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,10-06-2023,68,10,30,0.200000003,300
10411,BOTTM,9,25-06-2023,08-06-2023,3,23.65,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,28-05-2023,41,7.7,25,0.200000003,192.5
10411,BOTTM,9,25-06-2023,08-06-2023,3,23.65,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,28-05-2023,59,44,9,0.200000003,396
10411,BOTTM,9,25-06-2023,08-06-2023,3,23.65,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,28-05-2023,44,15.5,40,0.200000003,620
10395,HILAA,6,10-06-2023,21-05-2023,1,184.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,13-05-2023,53,26.2,70,0.100000001,1834
10395,HILAA,6,10-06-2023,21-05-2023,1,184.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,13-05-2023,46,9.6,28,0.100000001,268.8
10380,HUNGO,8,27-05-2023,03-06-2023,3,35.03,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,29-04-2023,30,20.7,18,0.100000001,372.6
10380,HUNGO,8,27-05-2023,03-06-2023,3,35.03,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,29-04-2023,53,26.2,20,0.100000001,524
10380,HUNGO,8,27-05-2023,03-06-2023,3,35.03,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,29-04-2023,60,27.2,6,0.100000001,163.2
10376,MEREP,1,24-05-2023,30-04-2023,2,20.39,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,26-04-2023,31,10,42,0.050000001,420
10373,HUNGO,4,20-05-2023,28-04-2023,3,124.12,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,22-04-2023,71,17.2,50,0.200000003,860
10373,HUNGO,4,20-05-2023,28-04-2023,3,124.12,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,22-04-2023,58,10.6,80,0.200000003,848
10357,LILAS,1,04-05-2023,19-04-2023,3,34.88,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,06-04-2023,10,24.8,30,0.200000003,744
10357,LILAS,1,04-05-2023,19-04-2023,3,34.88,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,06-04-2023,60,27.2,8,0.200000003,217.6
10339,MEREP,2,12-04-2023,22-03-2023,2,15.66,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,15-03-2023,17,31.2,70,0.050000001,2184
10335,HUNGO,7,06-04-2023,11-03-2023,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,09-03-2023,31,10,25,0.200000003,250
10335,HUNGO,7,06-04-2023,11-03-2023,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,09-03-2023,2,15.2,7,0.200000003,106.4
10335,HUNGO,7,06-04-2023,11-03-2023,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,09-03-2023,51,42.4,48,0.200000003,2035.2
10335,HUNGO,7,06-04-2023,11-03-2023,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,09-03-2023,32,25.6,6,0.200000003,153.6
10332,MEREP,3,15-04-2023,08-03-2023,2,52.84,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,04-03-2023,18,50,40,0.200000003,2000
10332,MEREP,3,15-04-2023,08-03-2023,2,52.84,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,04-03-2023,47,7.6,16,0.200000003,121.6
10332,MEREP,3,15-04-2023,08-03-2023,2,52.84,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,04-03-2023,42,11.2,10,0.200000003,112
10330,LILAS,3,31-03-2023,15-03-2023,1,12.75,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,03-03-2023,72,27.8,25,0.150000006,695
10330,LILAS,3,31-03-2023,15-03-2023,1,12.75,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,03-03-2023,26,24.9,50,0.150000006,1245
10298,HUNGO,6,18-02-2023,27-01-2023,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,21-01-2023,59,44,30,0.25,1320
10298,HUNGO,6,18-02-2023,27-01-2023,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,21-01-2023,36,15.2,40,0.25,608
11063,HUNGO,3,12-10-2024,20-09-2024,2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,14-09-2024,34,14,30,0,420
11048,BOTTM,7,06-10-2024,14-09-2024,3,24.12,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,08-09-2024,68,12.5,42,0,525
11045,BOTTM,6,05-10-2024,,2,70.58,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,07-09-2024,51,53,24,0,1272
11045,BOTTM,6,05-10-2024,,2,70.58,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,07-09-2024,33,2.5,15,0,37.5
11016,AROUT,9,22-09-2024,28-08-2024,2,33.8,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,25-08-2024,36,19,16,0,304
11016,AROUT,9,22-09-2024,28-08-2024,2,33.8,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,25-08-2024,31,12.5,15,0,187.5
10982,BOTTM,2,08-09-2024,23-08-2024,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,11-08-2024,7,30,20,0,600
10982,BOTTM,2,08-09-2024,23-08-2024,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,11-08-2024,43,46,9,0,414
10975,BOTTM,1,06-09-2024,11-08-2024,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,09-08-2024,8,40,16,0,640
10975,BOTTM,1,06-09-2024,11-08-2024,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,09-08-2024,75,7.75,10,0,77.5
10949,BOTTM,2,25-08-2024,01-08-2024,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,28-07-2024,62,49.3,60,0,2958
10949,BOTTM,2,25-08-2024,01-08-2024,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,28-07-2024,17,39,6,0,234
10949,BOTTM,2,25-08-2024,01-08-2024,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,28-07-2024,10,31,30,0,930
10949,BOTTM,2,25-08-2024,01-08-2024,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,28-07-2024,6,25,12,0,300
10944,BOTTM,6,10-08-2024,28-07-2024,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,27-07-2024,56,38,18,0,684
10933,ISLAT,6,18-08-2024,31-07-2024,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,21-07-2024,53,32.8,2,0,65.6
10933,ISLAT,6,18-08-2024,31-07-2024,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,21-07-2024,61,28.5,30,0,855
10920,AROUT,4,15-08-2024,24-07-2024,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,18-07-2024,50,16.25,24,0,390
10897,HUNGO,3,03-08-2024,12-07-2024,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,06-07-2024,30,25.89,36,0,932.04
10897,HUNGO,3,03-08-2024,12-07-2024,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,06-07-2024,29,123.79,80,0,9903.2
10864,AROUT,4,17-07-2024,26-06-2024,2,3.04,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,19-06-2024,67,14,15,0,210
10864,AROUT,4,17-07-2024,26-06-2024,2,3.04,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,19-06-2024,35,18,4,0,72
10829,ISLAT,9,27-06-2024,09-06-2024,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,30-05-2024,60,34,21,0,714
10829,ISLAT,9,27-06-2024,09-06-2024,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,30-05-2024,13,6,10,0,60
10829,ISLAT,9,27-06-2024,09-06-2024,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,30-05-2024,8,40,20,0,800
10829,ISLAT,9,27-06-2024,09-06-2024,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,30-05-2024,2,19,10,0,190
10810,LAUGB,2,15-06-2024,24-05-2024,3,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,18-05-2024,70,15,5,0,75
10810,LAUGB,2,15-06-2024,24-05-2024,3,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,18-05-2024,25,14,5,0,70
10810,LAUGB,2,15-06-2024,24-05-2024,3,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,18-05-2024,13,6,7,0,42
10798,ISLAT,2,09-06-2024,22-05-2024,1,2.33,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,12-05-2024,72,34.8,10,0,348
10798,ISLAT,2,09-06-2024,22-05-2024,1,2.33,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,12-05-2024,62,49.3,2,0,98.6
10793,AROUT,3,07-06-2024,25-05-2024,3,4.52,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,10-05-2024,52,7,8,0,56
10793,AROUT,3,07-06-2024,25-05-2024,3,4.52,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,10-05-2024,41,9.65,14,0,135.1
10768,AROUT,3,22-05-2024,01-05-2024,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,24-04-2024,60,34,15,0,510
10768,AROUT,3,22-05-2024,01-05-2024,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,24-04-2024,22,21,4,0,84
10768,AROUT,3,22-05-2024,01-05-2024,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,24-04-2024,31,12.5,50,0,625
10768,AROUT,3,22-05-2024,01-05-2024,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,24-04-2024,71,21.5,12,0,258
10749,ISLAT,4,04-05-2024,05-05-2024,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,06-04-2024,56,38,15,0,570
10749,ISLAT,4,04-05-2024,05-05-2024,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,06-04-2024,76,18,10,0,180
10749,ISLAT,4,04-05-2024,05-05-2024,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,06-04-2024,59,55,6,0,330
10742,BOTTM,3,28-04-2024,04-04-2024,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,31-03-2024,72,34.8,35,0,1218
10742,BOTTM,3,28-04-2024,04-04-2024,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,31-03-2024,60,34,50,0,1700
10742,BOTTM,3,28-04-2024,04-04-2024,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,31-03-2024,3,10,20,0,200
10736,HUNGO,9,25-04-2024,07-04-2024,2,44.1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,28-03-2024,65,21.05,40,0,842
10736,HUNGO,9,25-04-2024,07-04-2024,2,44.1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,28-03-2024,75,7.75,20,0,155
10724,MEREP,8,27-04-2024,22-03-2024,2,57.75,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,16-03-2024,61,28.5,5,0,142.5
10724,MEREP,8,27-04-2024,22-03-2024,2,57.75,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,16-03-2024,10,31,16,0,496
10712,HUNGO,3,04-04-2024,17-03-2024,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,07-03-2024,56,38,30,0,1140
10707,AROUT,4,16-03-2024,09-03-2024,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,02-03-2024,55,24,21,0,504
10707,AROUT,4,16-03-2024,09-03-2024,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,02-03-2024,57,19.5,40,0,780
10687,HUNGO,9,14-03-2024,16-03-2024,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,15-02-2024,29,123.79,10,0,1237.9
10674,ISLAT,4,02-03-2024,15-02-2024,2,0.9,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,03-02-2024,23,9,5,0,45
10621,ISLAT,4,18-01-2024,27-12-2023,2,23.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,21-12-2023,71,21.5,15,0,322.5
10621,ISLAT,4,18-01-2024,27-12-2023,2,23.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,21-12-2023,70,15,20,0,300
10621,ISLAT,4,18-01-2024,27-12-2023,2,23.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,21-12-2023,23,9,10,0,90
10621,ISLAT,4,18-01-2024,27-12-2023,2,23.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,21-12-2023,19,9.2,5,0,46
10620,LAUGB,2,18-01-2024,30-12-2023,3,0.94,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,21-12-2023,24,4.5,5,0,22.5
10620,LAUGB,2,18-01-2024,30-12-2023,3,0.94,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,21-12-2023,52,7,5,0,35
10619,MEREP,3,17-01-2024,23-12-2023,3,91.05,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,20-12-2023,22,21,40,0,840
10619,MEREP,3,17-01-2024,23-12-2023,3,91.05,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,20-12-2023,21,10,42,0,420
10618,MEREP,1,28-01-2024,24-12-2023,1,154.68,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,17-12-2023,68,12.5,15,0,187.5
10618,MEREP,1,28-01-2024,24-12-2023,1,154.68,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,17-12-2023,56,38,20,0,760
10618,MEREP,1,28-01-2024,24-12-2023,1,154.68,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,17-12-2023,6,25,70,0,1750
10590,MEREP,4,20-12-2023,29-11-2023,3,44.77,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,22-11-2023,1,18,20,0,360
10567,HUNGO,1,25-11-2023,02-11-2023,1,33.97,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,28-10-2023,51,53,3,0,159
10558,AROUT,1,17-11-2023,26-10-2023,2,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,20-10-2023,73,15,3,0,45
10558,AROUT,1,17-11-2023,26-10-2023,2,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,20-10-2023,53,32.8,18,0,590.4
10558,AROUT,1,17-11-2023,26-10-2023,2,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,20-10-2023,51,53,20,0,1060
10558,AROUT,1,17-11-2023,26-10-2023,2,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,20-10-2023,47,9.5,25,0,237.5
10558,AROUT,1,17-11-2023,26-10-2023,2,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,20-10-2023,52,7,30,0,210
10516,HUNGO,2,07-10-2023,16-09-2023,3,62.78,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,09-09-2023,42,14,20,0,280
10505,MEREP,3,27-09-2023,06-09-2023,3,7.13,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,30-08-2023,62,49.3,3,0,147.9
10503,HUNGO,6,24-09-2023,01-09-2023,2,16.74,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,27-08-2023,14,23.25,70,0,1627.5
10503,HUNGO,6,24-09-2023,01-09-2023,2,16.74,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,27-08-2023,65,21.05,20,0,421
10495,LAUGB,3,16-09-2023,27-08-2023,3,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,19-08-2023,23,7.2,10,0,72
10495,LAUGB,3,16-09-2023,27-08-2023,3,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,19-08-2023,41,7.7,20,0,154
10495,LAUGB,3,16-09-2023,27-08-2023,3,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,19-08-2023,77,10.4,5,0,52
10473,ISLAT,1,12-08-2023,06-08-2023,3,16.37,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,29-07-2023,71,17.2,12,0,206.4
10473,ISLAT,1,12-08-2023,06-08-2023,3,16.37,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,29-07-2023,33,2,12,0,24
10439,MEREP,6,23-07-2023,28-06-2023,3,4.07,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,25-06-2023,74,8,30,0,240
10439,MEREP,6,23-07-2023,28-06-2023,3,4.07,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,25-06-2023,64,26.6,6,0,159.6
10439,MEREP,6,23-07-2023,28-06-2023,3,4.07,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,25-06-2023,16,13.9,16,0,222.4
10439,MEREP,6,23-07-2023,28-06-2023,3,4.07,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,25-06-2023,12,30.4,15,0,456
10429,HUNGO,3,28-07-2023,25-06-2023,2,56.63,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,16-06-2023,50,13,40,0,520
10410,BOTTM,3,25-06-2023,02-06-2023,3,2.4,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,28-05-2023,59,44,16,0,704
10410,BOTTM,3,25-06-2023,02-06-2023,3,2.4,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,28-05-2023,33,2,49,0,98
10389,BOTTM,4,04-06-2023,11-05-2023,2,47.42,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,07-05-2023,10,24.8,16,0,396.8
10389,BOTTM,4,04-06-2023,11-05-2023,2,47.42,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,07-05-2023,70,12,30,0,360
10389,BOTTM,4,04-06-2023,11-05-2023,2,47.42,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,07-05-2023,62,39.4,20,0,788
10389,BOTTM,4,04-06-2023,11-05-2023,2,47.42,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,07-05-2023,55,19.2,15,0,288
10383,AROUT,8,31-05-2023,05-05-2023,3,34.24,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,03-05-2023,13,4.8,20,0,96
10383,AROUT,8,31-05-2023,05-05-2023,3,34.24,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,03-05-2023,50,13,15,0,195
10383,AROUT,8,31-05-2023,05-05-2023,3,34.24,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,03-05-2023,56,30.4,20,0,608
10380,HUNGO,8,27-05-2023,03-06-2023,3,35.03,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,29-04-2023,70,12,30,0,360
10355,AROUT,6,30-04-2023,07-04-2023,1,41.95,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,02-04-2023,24,3.6,25,0,90
